rodent_record_id,study_id,scientificName,eventDate,locality,country,verbatimLocality,coordinate_resolution,decimalLatitude,decimalLongitude,individualCount,trapEffort,trapEffortResolution,study_area,estimated_yn
h_23,h_103,Crocidura olivieri,2012-05/2013-12,Soutouta,Senegal,,town,13.80,-12.72,14,,,,
h_24,h_103,Crocidura olivieri,2012-05/2013-12,Talibadji,Senegal,,town,13.96,-12.62,22,,,,
h_25,h_103,Crocidura olivieri,2012-05/2013-12,Tambacounda,Senegal,,town,13.77,-13.67,65,,,,
h_26,h_103,Crocidura olivieri,2012-05/2013-12,Velingara,Senegal,,town,13.15,-14.11,21,,,,
h_27,h_103,Gerbilliscus gambianus,2012-05/2013-12,Ida Seco,Senegal,,town,13.99,-14.68,1,,,,
h_28,h_103,Mastomys erythroleucus,2012-05/2013-12,Bala,Senegal,,town,14.03,-13.17,6,,,,
h_29,h_103,Mastomys erythroleucus,2012-05/2013-12,Badi Nieriko,Senegal,,town,13.12,-13.22,14,,,,
h_30,h_103,Mastomys erythroleucus,2012-05/2013-12,Dianke Makha,Senegal,,town,13.68,-12.67,14,,,,
h_31,h_103,Mastomys erythroleucus,2012-05/2013-12,Dyelani,Senegal,,town,13.92,-12.69,1,,,,
h_32,h_103,Mastomys erythroleucus,2012-05/2013-12,Goumbayel,Senegal,,town,13.69,-13.17,7,,,,
h_33,h_103,Mastomys erythroleucus,2012-05/2013-12,Ida Seco,Senegal,,town,13.99,-14.68,4,,,,
h_34,h_103,Mastomys erythroleucus,2012-05/2013-12,Kedougou center,Senegal,,town,12.56,-12.17,4,,,,
h_35,h_103,Mastomys erythroleucus,2012-05/2013-12,Kidira,Senegal,,town,14.46,-12.21,2,,,,
h_36,h_103,Mastomys erythroleucus,2012-05/2013-12,Kothiari,Senegal,,town,13.90,-13.45,2,,,,
h_37,h_103,Mastomys erythroleucus,2012-05/2013-12,Kounkane,Senegal,,town,12.93,-14.08,2,,,,
h_38,h_103,Mastomys erythroleucus,2012-05/2013-12,Niahene,Senegal,,town,14.02,-15.19,3,,,,
h_39,h_103,Mastomys erythroleucus,2012-05/2013-12,Sinthian Koundara,Senegal,,town,13.26,-13.91,2,,,,
h_40,h_103,Mastomys erythroleucus,2012-05/2013-12,Sinthiou Doumbe,Senegal,,town,14.18,-12.76,7,,,,
h_41,h_103,Mastomys erythroleucus,2012-05/2013-12,Soutouta,Senegal,,town,13.80,-12.72,7,,,,
h_42,h_103,Mastomys erythroleucus,2012-05/2013-12,Talibadji,Senegal,,town,13.96,-12.62,8,,,,
h_43,h_103,Mastomys erythroleucus,2012-05/2013-12,Tambacounda,Senegal,,town,13.77,-13.67,11,,,,
h_44,h_103,Mastomys natalensis,2012-05/2013-12,Kedougou center,Senegal,,town,12.56,-12.17,241,,,,
h_45,h_103,Mus musculus,2012-05/2013-12,Bala,Senegal,,town,14.03,-13.17,6,,,,
h_46,h_103,Mus musculus,2012-05/2013-12,Ida Seco,Senegal,,town,13.99,-14.68,14,,,,
h_47,h_103,Mus musculus,2012-05/2013-12,Kidira,Senegal,,town,14.46,-12.21,16,,,,
h_48,h_103,Mus musculus,2012-05/2013-12,Kothiari,Senegal,,town,13.90,-13.45,22,,,,
h_49,h_103,Mus musculus,2012-05/2013-12,Kounkane,Senegal,,town,12.93,-14.08,11,,,,
h_50,h_103,Mus musculus,2012-05/2013-12,Niahene,Senegal,,town,14.02,-15.19,83,,,,
h_51,h_103,Mus musculus,2012-05/2013-12,Tambacounda,Senegal,,town,13.77,-13.67,73,,,,
h_52,h_103,Mus musculus,2012-05/2013-12,Velingara,Senegal,,town,13.15,-14.11,22,,,,
h_53,h_103,Praomys daltoni,2012-05/2013-12,Bala,Senegal,,town,14.03,-13.17,1,,,,
h_54,h_103,Praomys daltoni,2012-05/2013-12,Dianke Makha,Senegal,,town,13.68,-12.67,4,,,,
h_55,h_103,Praomys daltoni,2012-05/2013-12,Dyelani,Senegal,,town,13.92,-12.69,2,,,,
h_56,h_103,Praomys daltoni,2012-05/2013-12,Goumbayel,Senegal,,town,13.69,-13.17,1,,,,
h_57,h_103,Praomys daltoni,2012-05/2013-12,Kedougou center,Senegal,,town,12.56,-12.17,6,,,,
h_58,h_103,Praomys daltoni,2012-05/2013-12,Kidira,Senegal,,town,14.46,-12.21,12,,,,
h_59,h_103,Praomys daltoni,2012-05/2013-12,Kounkane,Senegal,,town,12.93,-14.08,2,,,,
h_60,h_103,Praomys daltoni,2012-05/2013-12,Sinthian Koundara,Senegal,,town,13.26,-13.91,2,,,,
h_61,h_103,Praomys daltoni,2012-05/2013-12,Sinthiou Doumbe,Senegal,,town,14.18,-12.76,1,,,,
h_62,h_103,Praomys daltoni,2012-05/2013-12,Tambacounda,Senegal,,town,13.77,-13.67,21,,,,
h_63,h_103,Steatomys sp,2012-05/2013-12,Ida Seco,Senegal,,town,13.99,-14.68,1,,,,
h_64,h_103,Steatomys sp,2012-05/2013-12,Niahene,Senegal,,town,14.02,-15.19,1,,,,
h_65,h_103,Rattus rattus,2012-05/2013-12,Bala,Senegal,,town,14.03,-13.17,7,,,,
h_66,h_103,Rattus rattus,2012-05/2013-12,Badi Nieriko,Senegal,,town,13.12,-13.22,25,,,,
h_67,h_103,Rattus rattus,2012-05/2013-12,Dianke Makha,Senegal,,town,13.68,-12.67,33,,,,
h_68,h_103,Rattus rattus,2012-05/2013-12,Dide Gassama,Senegal,,town,13.97,-12.35,30,,,,
h_69,h_103,Rattus rattus,2012-05/2013-12,Dyelani,Senegal,,town,13.92,-12.69,12,,,,
h_70,h_103,Rattus rattus,2012-05/2013-12,Goumbayel,Senegal,,town,13.69,-13.17,36,,,,
h_71,h_103,Rattus rattus,2012-05/2013-12,Ida Seco,Senegal,,town,13.99,-14.68,8,,,,
h_72,h_103,Rattus rattus,2012-05/2013-12,Kedougou center,Senegal,,town,12.56,-12.17,74,,,,
h_73,h_103,Rattus rattus,2012-05/2013-12,Kidira,Senegal,,town,14.46,-12.21,3,,,,
h_74,h_103,Rattus rattus,2012-05/2013-12,Kothiari,Senegal,,town,13.90,-13.45,20,,,,
h_75,h_103,Rattus rattus,2012-05/2013-12,Kounkane,Senegal,,town,12.93,-14.08,10,,,,
h_76,h_103,Rattus rattus,2012-05/2013-12,Niahene,Senegal,,town,14.02,-15.19,13,,,,
h_77,h_103,Rattus rattus,2012-05/2013-12,Sinthian Koundara,Senegal,,town,13.26,-13.91,28,,,,
h_78,h_103,Rattus rattus,2012-05/2013-12,Sinthiou Doumbe,Senegal,,town,14.18,-12.76,18,,,,
h_79,h_103,Rattus rattus,2012-05/2013-12,Soutouta,Senegal,,town,13.80,-12.72,21,,,,
h_80,h_103,Rattus rattus,2012-05/2013-12,Talibadji,Senegal,,town,13.96,-12.62,2,,,,
h_81,h_103,Rattus rattus,2012-05/2013-12,Tambacounda,Senegal,,town,13.77,-13.67,38,,,,
h_82,h_103,Rattus rattus,2012-05/2013-12,Velingara,Senegal,,town,13.15,-14.11,25,,,,
h_83,h_102,Stenocephalemys albipes,2015-09/2015-12,Limalimo,Ethiopia,,site,13.19,37.89,8,,,,
h_84,h_102,Stenocephalemys albipes,2015-09/2015-12,Sankaber,Ethiopia,,site,13.23,38.04,19,,,,
h_85,h_102,Stenocephalemys sp. A,2015-09/2015-12,Chenek,Ethiopia,,site,13.26,38.19,19,,,,
h_86,h_102,Stenocephalemys sp. A,2015-09/2015-12,Sabat Minch,Ethiopia,,site,13.17,38.20,48,,,,
h_87,h_100,Apodemus flavicollis,2003/2011,,Croatia,,country,45.10,15.20,131,,,,
h_88,h_100,Apodemus agrarius,2003/2011,,Croatia,,country,45.10,15.20,53,,,,
h_89,h_100,Apodemus sylvaticus,2003/2011,,Croatia,,country,45.10,15.20,3,,,,
h_90,h_100,Myodes glareolus,2003/2011,,Croatia,,country,45.10,15.20,37,,,,
h_91,h_100,Sorex araneus,2003/2011,,Croatia,,country,45.10,15.20,6,,,,
h_92,h_100,Microtus arvalis,2003/2011,,Croatia,,country,45.10,15.20,4,,,,
h_93,h_100,Microtus agrestis,2003/2011,,Croatia,,country,45.10,15.20,1,,,,
h_94,h_100,Muscardinus avellanarius,2003/2011,,Croatia,,country,45.10,15.20,1,,,,
h_95,h_100,Microtus arvalis,2003/2011,Stari Mikanovci,Croatia,,town,45.27,18.55,1,,,,
h_96,h_100,Myodes glareolus,2003/2011,Žutica Šuma,Croatia,,site,45.63,16.48,5,,,,
h_97,h_104,Rattus losea,2020,Zhejiang,China,,province,30.25,120.17,75,,,,
h_98,h_104,Apodemus agrarius,2020,Zhejiang,China,,province,30.25,120.17,283,,,,
h_99,h_104,Niviventer fulvescens,2020,Zhejiang,China,,province,30.25,120.17,14,,,,
h_100,h_104,Rattus norvegicus,2020,Zhejiang,China,,province,30.25,120.17,329,,,,
h_101,h_104,Suneus murinus,2020,Zhejiang,China,,province,30.25,120.17,151,,,,
h_102,h_104,Rattus flavipectus,2020,Zhejiang,China,,province,30.25,120.17,234,,,,
h_103,h_104,Mus musculus,2020,Zhejiang,China,,province,30.25,120.17,113,,,,
h_104,h_104,Niviventer confucianus,2020,Zhejiang,China,,province,30.25,120.17,53,,,,
h_105,h_104,Rattus nitidus,2020,Zhejiang,China,,province,30.25,120.17,1,,,,
h_106,h_104,Leopoldamys edwardsi,2020,Zhejiang,China,,province,30.25,120.17,15,,,,
h_107,h_104,Apodemus draco,2020,Zhejiang,China,,province,30.25,120.17,3,,,,
h_108,h_104,Microtus fortis Buchner,2020,Zhejiang,China,,province,30.25,120.17,19,,,,
h_109,h_104,Eothenomys melanogaster,2020,Zhejiang,China,,province,30.25,120.17,55,,,,
h_110,h_109,Calomys callosus,2005-09,Campo Grande,Brazil,,town,-20.55,-54.57,27,,,,
h_111,h_109,Cerradomys maracajuensis,2005-09,Campo Grande,Brazil,,town,-20.55,-54.57,5,,,,
h_112,h_109,Hylaeamys megacephalus,2005-09,Campo Grande,Brazil,,town,-20.55,-54.57,2,,,,
h_113,h_109,Marmosa murina,2005-09,Campo Grande,Brazil,,town,-20.55,-54.57,2,,,,
h_114,h_109,Necromys lasiurus,2005-09,Campo Grande,Brazil,,town,-20.55,-54.57,21,,,,
h_115,h_109,Nectomys squamipes,2005-09,Campo Grande,Brazil,,town,-20.55,-54.57,3,,,,
h_116,h_109,Oligoryzomys sp.,2005-09,Campo Grande,Brazil,,town,-20.55,-54.57,2,,,,
h_117,h_109,Oxymycterus delator,2005-09,Campo Grande,Brazil,,town,-20.55,-54.57,2,,,,
h_118,h_109,Thrichomys fosteri,2005-09,Campo Grande,Brazil,,town,-20.55,-54.57,2,,,,
h_119,h_109,Calomys callosus,2006-01,Dois Irmãos do Buriti,Brazil,,town,-20.68,-55.30,1,,,,
h_120,h_109,Cerradomys maracajuensis,2006-01,Dois Irmãos do Buriti,Brazil,,town,-20.68,-55.30,1,,,,
h_121,h_109,Oecomys catharinae,2006-01,Dois Irmãos do Buriti,Brazil,,town,-20.68,-55.30,2,,,,
h_122,h_109,Thrichomys fosteri,2006-01,Dois Irmãos do Buriti,Brazil,,town,-20.68,-55.30,1,,,,
h_123,h_109,Thylamys macrurus,2006-01,Dois Irmãos do Buriti,Brazil,,town,-20.68,-55.30,1,,,,
h_124,h_111,Necromys benefactus,1987-10/1990-08,Maciel,Argentina,,town,-32.46,-60.89,5,,,,
h_125,h_111,Necromys benefactus,1987-10/1990-08,Oliveros,Argentina,,town,-32.58,-60.85,45,,,,
h_126,h_111,Necromys benefactus,1987-10/1990-08,Casilda,Argentina,,town,-33.04,-61.17,5,,,,
h_127,h_111,Necromys benefactus,1987-10/1990-08,Chovet,Argentina,,town,-33.60,-61.61,15,,,,
h_128,h_111,Necromys benefactus,1987-10/1990-08,Bigand,Argentina,,town,-33.37,-61.19,26,,,,
h_129,h_111,Necromys benefactus,1987-10/1990-08,General Gelly,Argentina,,town,-33.60,-60.60,34,,,,
h_130,h_111,Necromys benefactus,1987-10/1990-08,Juan Bernabé Molina,Argentina,,town,-33.50,-60.51,53,,,,
h_131,h_111,Necromys benefactus,1987-10/1990-08,Labordeboy,Argentina,,town,-33.72,-61.32,4,,,,
h_132,h_111,Necromys benefactus,1987-10/1990-08,Wheelwright,Argentina,,town,-33.79,-61.21,16,,,,
h_133,h_111,Necromys benefactus,1987-10/1990-08,Pergamino,Argentina,,town,-33.89,-60.58,80,,,,
h_134,h_111,Necromys benefactus,1987-10/1990-08,Maximo Paz,Argentina,,town,-33.48,-60.96,54,,,,
h_135,h_111,Necromys benefactus,1987-10/1990-08,Uranga,Argentina,,town,-33.26,-60.71,39,,,,
h_136,h_111,Necromys benefactus,1987-10/1990-08,Alcorta,Argentina,,town,-33.54,-61.12,11,,,,
h_137,h_111,Necromys benefactus,1987-10/1990-08,San José de la Esquina,Argentina,,town,-33.11,-61.70,5,,,,
h_138,h_111,Necromys benefactus,1987-10/1990-08,Azul,Argentina,,town,-36.77,-59.86,1,,,,
h_139,h_111,Calomys musculinus,1987-10/1990-08,Santa Fe,Argentina,,region,-30.42,-60.88,117,,,,
h_140,h_111,Calomys laucha,1987-10/1990-08,Santa Fe,Argentina,,region,-30.42,-60.88,110,,,,
h_141,h_111,Akodon azarae,1987-10/1990-08,Santa Fe,Argentina,,region,-30.42,-60.88,107,,,,
h_142,h_111,Mus musculus,1987-10/1990-08,Santa Fe,Argentina,,region,-30.42,-60.88,118,,,,
h_143,h_111,Oligoryzomys flavescens,1987-10/1990-08,Santa Fe,Argentina,,region,-30.42,-60.88,109,,,,
h_144,h_116,Mastomys erythroleucus,2013-10/2014-05,Aere Lao,Senegal,,site,16.40,-14.32,20,,,,
h_145,h_116,Mastomys erythroleucus,2013-10/2014-05,Dagathie,Senegal,,site,15.62,-16.25,0,,,,
h_146,h_116,Mastomys erythroleucus,2013-10/2014-05,Dendoudi,Senegal,,site,15.39,-13.53,22,,,,
h_147,h_116,Mastomys erythroleucus,2013-10/2014-05,Doumnga Lao,Senegal,,site,16.33,-14.22,20,,,,
h_148,h_116,Mastomys erythroleucus,2013-10/2014-05,Diomandiou walo,Senegal,,site,16.49,-15.00,14,,,,
h_149,h_116,Mastomys erythroleucus,2013-10/2014-05,Dodel,Senegal,,site,16.48,-14.42,20,,,,
h_150,h_116,Mastomys erythroleucus,2013-10/2014-05,Galoya,Senegal,,site,16.07,-13.85,14,,,,
h_151,h_116,Mastomys erythroleucus,2013-10/2014-05,Lambango,Senegal,,site,15.46,-13.53,20,,,,
h_152,h_116,Mastomys erythroleucus,2013-10/2014-05,Lougue,Senegal,,site,16.06,-13.91,21,,,,
h_153,h_116,Mastomys erythroleucus,2013-10/2014-05,Mbakhana,Senegal,,site,16.08,-16.36,0,,,,
h_154,h_116,Mastomys erythroleucus,2013-10/2014-05,Ndombo,Senegal,,site,16.43,-15.70,0,,,,
h_155,h_116,Mastomys erythroleucus,2013-10/2014-05,Sare Maounde,Senegal,,site,15.98,-13.91,9,,,,
h_156,h_116,Mastomys erythroleucus,2013-10/2014-05,Thilene,Senegal,,site,16.26,-16.18,0,,,,
h_157,h_116,Mastomys erythroleucus,2013-10/2014-05,Badi Nieriko,Senegal,,site,13.37,-13.37,13,,,,
h_158,h_116,Mastomys erythroleucus,2013-10/2014-05,Boutougoufara,Senegal,,site,13.39,-12.48,19,,,,
h_159,h_116,Mastomys erythroleucus,2013-10/2014-05,Bransan,Senegal,,site,13.26,-12.10,0,,,,
h_160,h_116,Mastomys erythroleucus,2013-10/2014-05,Diakene-Wolof,Senegal,,site,12.45,-16.64,0,,,,
h_161,h_116,Mastomys erythroleucus,2013-10/2014-05,Diattacounda,Senegal,,site,12.57,-15.68,0,,,,
h_162,h_116,Mastomys erythroleucus,2013-10/2014-05,Kedougou,Senegal,,site,12.55,-12.17,0,,,,
h_163,h_116,Mastomys erythroleucus,2013-10/2014-05,Mako,Senegal,,site,12.85,-12.35,0,,,,
h_164,h_116,Mastomys erythroleucus,2013-10/2014-05,Marsassoum,Senegal,,site,12.83,-15.97,0,,,,
h_165,h_116,Mastomys erythroleucus,2013-10/2014-05,Segou,Senegal,,site,12.41,-12.28,0,,,,
h_166,h_116,Mastomys erythroleucus,2013-10/2014-05,Soutouta,Senegal,,site,13.80,-12.71,11,,,,
h_167,h_116,Mastomys erythroleucus,2013-10/2014-05,Tobor,Senegal,,site,12.66,-16.25,0,,,,
h_168,h_116,Mastomys natalensis,2013-10/2014-05,Aere Lao,Senegal,,site,16.40,-14.32,0,,,,
h_169,h_116,Mastomys natalensis,2013-10/2014-05,Dagathie,Senegal,,site,15.62,-16.25,0,,,,
h_170,h_116,Mastomys natalensis,2013-10/2014-05,Dendoudi,Senegal,,site,15.39,-13.53,0,,,,
h_171,h_116,Mastomys natalensis,2013-10/2014-05,Doumnga Lao,Senegal,,site,16.33,-14.22,0,,,,
h_172,h_116,Mastomys natalensis,2013-10/2014-05,Diomandiou walo,Senegal,,site,16.49,-15.00,0,,,,
h_173,h_116,Mastomys natalensis,2013-10/2014-05,Dodel,Senegal,,site,16.48,-14.42,0,,,,
h_174,h_116,Mastomys natalensis,2013-10/2014-05,Galoya,Senegal,,site,16.07,-13.85,0,,,,
h_175,h_116,Mastomys natalensis,2013-10/2014-05,Lambango,Senegal,,site,15.46,-13.53,0,,,,
h_176,h_116,Mastomys natalensis,2013-10/2014-05,Lougue,Senegal,,site,16.06,-13.91,0,,,,
h_177,h_116,Mastomys natalensis,2013-10/2014-05,Mbakhana,Senegal,,site,16.08,-16.36,0,,,,
h_178,h_116,Mastomys natalensis,2013-10/2014-05,Ndombo,Senegal,,site,16.43,-15.70,0,,,,
h_179,h_116,Mastomys natalensis,2013-10/2014-05,Sare Maounde,Senegal,,site,15.98,-13.91,0,,,,
h_180,h_116,Mastomys natalensis,2013-10/2014-05,Thilene,Senegal,,site,16.26,-16.18,0,,,,
h_181,h_116,Mastomys natalensis,2013-10/2014-05,Badi Nieriko,Senegal,,site,13.37,-13.37,0,,,,
h_182,h_116,Mastomys natalensis,2013-10/2014-05,Boutougoufara,Senegal,,site,13.39,-12.48,0,,,,
h_183,h_116,Mastomys natalensis,2013-10/2014-05,Bransan,Senegal,,site,13.26,-12.10,21,,,,
h_184,h_116,Mastomys natalensis,2013-10/2014-05,Diakene-Wolof,Senegal,,site,12.45,-16.64,0,,,,
h_185,h_116,Mastomys natalensis,2013-10/2014-05,Diattacounda,Senegal,,site,12.57,-15.68,0,,,,
h_186,h_116,Mastomys natalensis,2013-10/2014-05,Kedougou,Senegal,,site,12.55,-12.17,21,,,,
h_187,h_116,Mastomys natalensis,2013-10/2014-05,Mako,Senegal,,site,12.85,-12.35,26,,,,
h_188,h_116,Mastomys natalensis,2013-10/2014-05,Marsassoum,Senegal,,site,12.83,-15.97,0,,,,
h_189,h_116,Mastomys natalensis,2013-10/2014-05,Segou,Senegal,,site,12.41,-12.28,21,,,,
h_190,h_116,Mastomys natalensis,2013-10/2014-05,Soutouta,Senegal,,site,13.80,-12.71,0,,,,
h_191,h_116,Mastomys natalensis,2013-10/2014-05,Tobor,Senegal,,site,12.66,-16.25,0,,,,
h_192,h_116,Mus musculus domesticus,2013-10/2014-05,Aere Lao,Senegal,,site,16.40,-14.32,21,,,,
h_193,h_116,Mus musculus domesticus,2013-10/2014-05,Dagathie,Senegal,,site,15.62,-16.25,20,,,,
h_194,h_116,Mus musculus domesticus,2013-10/2014-05,Dendoudi,Senegal,,site,15.39,-13.53,18,,,,
h_195,h_116,Mus musculus domesticus,2013-10/2014-05,Doumnga Lao,Senegal,,site,16.33,-14.22,0,,,,
h_196,h_116,Mus musculus domesticus,2013-10/2014-05,Diomandiou walo,Senegal,,site,16.49,-15.00,0,,,,
h_197,h_116,Mus musculus domesticus,2013-10/2014-05,Dodel,Senegal,,site,16.48,-14.42,20,,,,
h_198,h_116,Mus musculus domesticus,2013-10/2014-05,Galoya,Senegal,,site,16.07,-13.85,21,,,,
h_199,h_116,Mus musculus domesticus,2013-10/2014-05,Lambango,Senegal,,site,15.46,-13.53,0,,,,
h_200,h_116,Mus musculus domesticus,2013-10/2014-05,Lougue,Senegal,,site,16.06,-13.91,22,,,,
h_201,h_116,Mus musculus domesticus,2013-10/2014-05,Mbakhana,Senegal,,site,16.08,-16.36,22,,,,
h_202,h_116,Mus musculus domesticus,2013-10/2014-05,Ndombo,Senegal,,site,16.43,-15.70,20,,,,
h_203,h_116,Mus musculus domesticus,2013-10/2014-05,Sare Maounde,Senegal,,site,15.98,-13.91,0,,,,
h_204,h_116,Mus musculus domesticus,2013-10/2014-05,Thilene,Senegal,,site,16.26,-16.18,20,,,,
h_205,h_116,Mus musculus domesticus,2013-10/2014-05,Badi Nieriko,Senegal,,site,13.37,-13.37,0,,,,
h_206,h_116,Mus musculus domesticus,2013-10/2014-05,Boutougoufara,Senegal,,site,13.39,-12.48,0,,,,
h_207,h_116,Mus musculus domesticus,2013-10/2014-05,Bransan,Senegal,,site,13.26,-12.10,0,,,,
h_208,h_116,Mus musculus domesticus,2013-10/2014-05,Diakene-Wolof,Senegal,,site,12.45,-16.64,0,,,,
h_209,h_116,Mus musculus domesticus,2013-10/2014-05,Diattacounda,Senegal,,site,12.57,-15.68,0,,,,
h_210,h_116,Mus musculus domesticus,2013-10/2014-05,Kedougou,Senegal,,site,12.55,-12.17,0,,,,
h_211,h_116,Mus musculus domesticus,2013-10/2014-05,Mako,Senegal,,site,12.85,-12.35,0,,,,
h_212,h_116,Mus musculus domesticus,2013-10/2014-05,Marsassoum,Senegal,,site,12.83,-15.97,0,,,,
h_213,h_116,Mus musculus domesticus,2013-10/2014-05,Segou,Senegal,,site,12.41,-12.28,0,,,,
h_214,h_116,Mus musculus domesticus,2013-10/2014-05,Soutouta,Senegal,,site,13.80,-12.71,0,,,,
h_215,h_116,Mus musculus domesticus,2013-10/2014-05,Tobor,Senegal,,site,12.66,-16.25,0,,,,
h_216,h_116,Rattus rattus,2013-10/2014-05,Aere Lao,Senegal,,site,16.40,-14.32,0,,,,
h_217,h_116,Rattus rattus,2013-10/2014-05,Dagathie,Senegal,,site,15.62,-16.25,0,,,,
h_218,h_116,Rattus rattus,2013-10/2014-05,Dendoudi,Senegal,,site,15.39,-13.53,0,,,,
h_219,h_116,Rattus rattus,2013-10/2014-05,Doumnga Lao,Senegal,,site,16.33,-14.22,0,,,,
h_220,h_116,Rattus rattus,2013-10/2014-05,Diomandiou walo,Senegal,,site,16.49,-15.00,0,,,,
h_221,h_116,Rattus rattus,2013-10/2014-05,Dodel,Senegal,,site,16.48,-14.42,0,,,,
h_222,h_116,Rattus rattus,2013-10/2014-05,Galoya,Senegal,,site,16.07,-13.85,0,,,,
h_223,h_116,Rattus rattus,2013-10/2014-05,Lambango,Senegal,,site,15.46,-13.53,0,,,,
h_224,h_116,Rattus rattus,2013-10/2014-05,Lougue,Senegal,,site,16.06,-13.91,0,,,,
h_225,h_116,Rattus rattus,2013-10/2014-05,Mbakhana,Senegal,,site,16.08,-16.36,0,,,,
h_226,h_116,Rattus rattus,2013-10/2014-05,Ndombo,Senegal,,site,16.43,-15.70,0,,,,
h_227,h_116,Rattus rattus,2013-10/2014-05,Sare Maounde,Senegal,,site,15.98,-13.91,0,,,,
h_228,h_116,Rattus rattus,2013-10/2014-05,Thilene,Senegal,,site,16.26,-16.18,0,,,,
h_229,h_116,Rattus rattus,2013-10/2014-05,Badi Nieriko,Senegal,,site,13.37,-13.37,24,,,,
h_230,h_116,Rattus rattus,2013-10/2014-05,Boutougoufara,Senegal,,site,13.39,-12.48,29,,,,
h_231,h_116,Rattus rattus,2013-10/2014-05,Bransan,Senegal,,site,13.26,-12.10,0,,,,
h_232,h_116,Rattus rattus,2013-10/2014-05,Diakene-Wolof,Senegal,,site,12.45,-16.64,24,,,,
h_233,h_116,Rattus rattus,2013-10/2014-05,Diattacounda,Senegal,,site,12.57,-15.68,28,,,,
h_234,h_116,Rattus rattus,2013-10/2014-05,Kedougou,Senegal,,site,12.55,-12.17,22,,,,
h_235,h_116,Rattus rattus,2013-10/2014-05,Mako,Senegal,,site,12.85,-12.35,0,,,,
h_236,h_116,Rattus rattus,2013-10/2014-05,Marsassoum,Senegal,,site,12.83,-15.97,25,,,,
h_237,h_116,Rattus rattus,2013-10/2014-05,Segou,Senegal,,site,12.41,-12.28,0,,,,
h_238,h_116,Rattus rattus,2013-10/2014-05,Soutouta,Senegal,,site,13.80,-12.71,23,,,,
h_239,h_116,Rattus rattus,2013-10/2014-05,Tobor,Senegal,,site,12.66,-16.25,21,,,,
h_240,h_119,Baiomys musculus,2012-01/2016-01,,Multiple,,continent,26.74,-101.68,24,,,,
h_241,h_119,Baiomys taylori,2012-01/2016-01,,Multiple,,continent,26.74,-101.68,60,,,,
h_242,h_119,Hodomys alleni,2012-01/2016-01,,Multiple,,continent,26.74,-101.68,1,,,,
h_243,h_119,Neotoma albigula,2012-01/2016-01,,Multiple,,continent,26.74,-101.68,8,,,,
h_244,h_119,Neotoma floridana,2012-01/2016-01,,Multiple,,continent,26.74,-101.68,26,,,,
